=======================================================
cvc  headwords (consonant-vowel-consonant
format: bbline\tmetaline
358: YES these are root entries; add √ markup before ¦
     251 of these in the pwkvn section
155: NO  these are not root entries (at end of this file)
=======================================================
YES *{#kap#}¦ <ab>v. l.</ab> für {#krap#}.	<L>24149<pc>2-014-a<k1>kap<k2>*kap
YES {#tij#}¦ mit {#samud#} <ab>Caus.</ab> {%anfeuern, beseelen%} <ls>DIVYĀVAD. 80,19</ls>.<info n="sup_7"/>	<L>217829<pc>7-345-d<k1>tij<k2>tij
YES {#tIm#}¦, <ab>Caus.</ab> {#tImayati#} {%befeuchten, benetzen%} <ls>DIVYĀVAD. 285,25</ls>.<info n="sup_7"/>	<L>217857<pc>7-345-d<k1>tIm<k2>tIm
YES <hom>3.</hom> {#tuj#}¦ III. 5.<info n="sup_7"/>	<L>217865<pc>7-346-a<k1>tuj<k2>3. tuj
YES <hom>1.</hom> {#tud#}¦ <ab>Intens.</ab> III. Die passive Bedeutung verdächtig; eher ist <ls>KAUŚ. 107</ls> {#te tu tudyete#} zu lesen. — Mit {#ud#} III. {%durch Schläge hervorrufen%} <ls>JĀTAKAM. 13,15</ls>.<info n="sup_7"/>	<L>217868<pc>7-346-a<k1>tud<k2>1. tud
YES {#daG#}¦ mit {#prati#} 6. Man könnte übrigens auch {#pratidamnuyAt#} vermuthen.<info n="sup_7"/>	<L>218040<pc>7-347-b<k1>daG<k2>daG
YES <hom>1.</hom> {#daB#}¦ mit {#upa#} 5. — Mit {#prati#} <ab>s.</ab> oben <ab n="unter">u.</ab> {#daG#}.<info n="sup_7"/>	<L>218065<pc>7-347-c<k1>daB<k2>1. daB
YES {#dal#}¦ III. 6.<info n="sup_7"/>	<L>218081<pc>7-347-c<k1>dal<k2>dal
YES <hom>3.</hom> {#dAS#}¦ 5. — Mit {#A#} 5.<info n="sup_7"/>	<L>218133<pc>7-348-a<k1>dAS<k2>3. dAS
YES <hom>1.</hom> {#diS#}¦ mit {#anvA#} III. {%Jmd%} (<ab>Acc.</ab>) {%befehlen%} <ls>JĀTAKAM. 20</ls>. {%Befehl geben%} <ls n="JĀTAKAM.">22</ls>. — Mit {#samA#} III. 3. — Mit {#ud#} auch {%abweisen%} <ls>R. ed. Bomb. 3,46,35</ls>. — Mit {#sam#} III. {%Abschied nehmen von%} (<ab>Acc.</ab>) <ls>DIVYĀVAD. 446,25</ls>.<info n="sup_7"/>	<L>218158<pc>7-348-b<k1>diS<k2>1. diS
YES <hom>1.</hom> {#dih#}¦ mit {#sam#} <ab>Caus.</ab> auch {%täuschend ähnlich darstellen%} <ls>KĀD. 25,24 (45,4)</ls>.<info n="sup_7"/>	<L>218161<pc>7-348-b<k1>dih<k2>1. dih
YES {#dIp#}¦ mit {#pra#} III. 4.<info n="sup_7"/>	<L>218168<pc>7-348-b<k1>dIp<k2>dIp
YES <hom>2.</hom> {#duz#}¦ mit {#apa#} <ab>Caus.</ab> 4.<info n="sup_7"/>	<L>218224<pc>7-348-d<k1>duz<k2>2. duz
YES <hom>1.</hom> {#Dar#}¦ mit {#upa#} III. 3. <ab>Caus.</ab> III. {%verstehen%} [Page7-350-c] <ls>JĀTAKAM. 20</ls>. — Mit {#saMpra#} III. 5.<info n="sup_7"/>	<L>218436<pc>7-350-b<k1>Dar<k2>1. Dar
YES <hom>1.</hom> {#DAv#}¦ mit {#aBiprati#} {%zulaufen auf%} (<ab>Acc.</ab>) <ls>MAITR. S. 4,6,4 (84,17)</ls>. — Mit {#aBivi#} {%hindurchlaufen%} zwischen ({#antareRa#}) von einem Wege <ls>ĀPAST. ŚR. 10,20,11</ls>. — Mit {#sam#} III. eine Existenz (<ab>Acc.</ab>) {%durchlaufen%} <ls>DIVYĀVAD. 534,6</ls>.<info n="sup_7"/>	<L>218494<pc>7-351-a<k1>DAv<k2>1. DAv
YES <hom>2.</hom> {#DAv#}¦ <ab>Caus.</ab> III. {%*waschen lassen%} <ls>MAHĀVY. 281,58</ls>.<info n="sup_7"/>	<L>218495<pc>7-351-a<k1>DAv<k2>2. DAv
YES {#naw#}¦ III. 5. — Mit {#vi#} 5.<info n="sup_7"/>	<L>218551<pc>7-351-c<k1>naw<k2>naw
YES {#nad#}¦ mit {#vi#} <ab>Caus.</ab> III. {%schmähen%} <ls>DIVYĀVAD. 540,19</ls>. — Mit {#aBivi#} 5. <ab>Caus.</ab> {#aBivinAdita#} {%ertönend von%} (<ab>Instr.</ab>) <ls>R. ed. Bomb. 4,30,59</ls>.<info n="sup_7"/>	<L>218554<pc>7-351-c<k1>nad<k2>nad
YES {#nam#}¦ mit {#aBi#} <ab>Caus.</ab> ({#°nAmayati#}) {%hinneigen, zuwenden%} ({#cittam#}) <ls>JĀTAKAM. 22</ls>. — Mit {#nis#} <ab>Caus.</ab> ({#°nA°#} und {#°na°#}) {%ausstrecken%} <ls>DIVYĀVAD. 7,6</ls>. <ls n="DIVYĀVAD.">71,4</ls>. — Mit {#vipari#} <ab>Caus.</ab> III. 5. — Mit {#aBipra#} III. {#°praRata#} {%hingebogen nach der Seite von%} (<ab>Acc.</ab>) <ls>JĀTAKAM. 27</ls>. — Mit {#samaBipra#} {%sich tief verneigen vor%} (<ab>Acc.</ab>) <ls>JĀTAKAM. 24</ls>. <ls n="JĀTAKAM.">30</ls>. — Mit {#sam#} <ab>Caus.</ab> III. {%unterwerfen%} <ls>DIVYĀVAD. 446,1</ls>. <ls n="DIVYĀVAD.">451,20</ls>.<info n="sup_7"/>	<L>218570<pc>7-351-c<k1>nam<k2>nam
YES <hom>1.</hom> {#naS#}¦ <ab>Caus.</ab> III. {%*ausstossen aus der Gemeinde%}. <ab>Vgl.</ab> {#nASitasaMgraha#}. Im <ab>Aor.</ab> {%abkommen von%} (<ab>Abl.</ab>). {#mADarmyAnnInaSaH paTaH#} <ls>MBH. 3,52,15</ls> = <ls>R. GORR. 1,24,9</ls>. — Mit {#pra#} III. {#mArgapranazwa#} {%vom Wege abgekommen%} <ls>JĀTAKAM. 6</ls>. — Mit {#vipra#} III. {#°nazwa#} {%der sich verirrt hat%} <ls>JĀTAKAM. 6,24</ls>.<info n="sup_7"/>	<L>218612<pc>7-352-a<k1>naS<k2>1. naS
YES <hom>1.</hom> {#nah#}¦ mit {#paryava#} III. {#°nadDa#} {%überdeckt, überzogen%} <ls>DIVYĀVAD. 120,3</ls>. <ls n="DIVYĀVAD.">125,2</ls>.<info n="sup_7"/>	<L>218614<pc>7-352-a<k1>nah<k2>1. nah
YES {#nAT#}¦ mit {#upa#} III. <ls>KĀD. (1883) 46,21</ls>. [Page7-352-b] <ab>v. l.</ab> {#upayAcitavatI#} <ab>st.</ab> {#upanATivatI#}.<info n="sup_7"/>	<L>218635<pc>7-352-a<k1>nAT<k2>nAT
YES {#nuq#}¦ mit {#vi#} 6.<info n="sup_7"/>	<L>218896<pc>7-354-b<k1>nuq<k2>nuq
YES <hom>1.</hom> {#nud#}¦ mit {#prativi#} {%vertreiben, verscheuchen%} <ls>DIVYĀVAD. 491,21</ls> (<ab>v. l.</ab> {#tud#}). — <ab>Caus.</ab> <ab>dass.</ab> <ls>JĀTAKAM. 32,49</ls>.<info n="sup_7"/>	<L>218898<pc>7-354-b<k1>nud<k2>1. nud
YES <hom>1.</hom> {#ned#}¦ mit {#ati#} III. 6. — Mit {#pra#} 6. Zu lesen <ls>11, CXLVII.</ls><info n="sup_7"/>	<L>218912<pc>7-354-c<k1>ned<k2>1. ned
YES <hom>1.</hom> {#pac#}¦, <ab>Pass.</ab> IV. auch {%gequält werden%} <ab>überh.</ab> <ls>DIVYĀVAD. 422,19</ls>.<info n="sup_7"/>	<L>218987<pc>7-355-a<k1>pac<k2>1. pac
YES {#paw#}¦ IV. 6. — Mit {#pari#} <ab>Caus.</ab> {%zerreissen, zerkratzen%} <ls>DIVYĀVAD. 417,6</ls>. — Mit {#vi#} 5.<info n="sup_7"/>	<L>219020<pc>7-355-b<k1>paw<k2>paw
YES <hom>1.</hom> {#pat#}¦ mit {#ati#} IV. {#°patya#} <ab>Absol.</ab> mit <ab>Acc.</ab> so <ab>v. a.</ab> {%sich nicht kümmernd um%} <ls>JĀTAKAM. 2,26</ls>. <ls n="JĀTAKAM.">28,13</ls>. — Mit {#samA#} IV. {#°patita#} {%unerwartet zum Vorschein gekommen, — sich eingestellt habend%} <ls>JĀTAKAM. 26</ls>. — Mit {#aByud#} <ab>Caus.</ab> 5. — Mit {#aBini#} {%herabfallen auf%} (<ab>Acc.</ab>) <ls>ĀPAST. GṚHY. 23,8</ls>. — <ab>Caus.</ab> {%fallenlassen, schleudern%} (Worte) <ls>JĀTAKAM. 21,18</ls>. — Mit {#aBisam#} 5.<info n="sup_7"/>	<L>219037<pc>7-355-c<k1>pat<k2>1. pat
YES <hom>1.</hom> {#pad#}¦ mit {#ati#} IV. 4. — <ab>Caus.</ab> IV. 4. — Mit {#aByava#} {%Jmd%} (<ab>Acc.</ab>) {%zu Hülfe kommen%} <ls>R. ed. Bomb. 3,59,18</ls>. {#aByavapanna#} mit <ab>act.</ab> <ab>Bed.</ab> <ls n="R. ed. Bomb. 3,">67,17. 68,22</ls>. — Mit {#pratyA#} IV. 4. — Mit {#aByupa#} IV. {#°panna#} am Ende eines <ab>Comp.</ab> {%versehen mit, im Besitz von%} <ls>JĀTAKAM. 8</ls>. — Mit {#vyupa#} <ab>Act.</ab> {%heimkehren%} <ls>DIVYĀVAD. 41,27</ls>. {%sich widersetzen%} <ls n="DIVYĀVAD.">243,22</ls>. {#vyutpanna#} {%sich widersetzend%} <ls n="DIVYĀVAD.">447,23</ls>. — Mit {#ni#} IV. *{#°panna#} {%liegend%} <ls>MAHĀVY. 263,79</ls>. — Mit {#parinis, °nizpanna#} {%vollkommen ausgebildet%} <ls>JĀTAKAM. 1</ls>. — Mit {#anuprati#} <ab>Caus.</ab> <ab>Med.</ab> {%allmählich hinführen zu%} (<ab>Acc.</ab>) <ls>JĀTAKAM. 24,33</ls>. — Mit {#viprati#} IV. 5. <ab>Med.</ab> {%eine Sünde begehen, sündigen%} <ls>DIVYĀVAD. 293,20</ls>. — Mit {#sam#} IV. 6.<info n="sup_7"/>	<L>219058<pc>7-355-d<k1>pad<k2>1. pad
YES <hom>1.</hom> {#par#}¦ IV. 4. — Mit {#vyA#} 4.<info n="sup_7"/>	<L>219087<pc>7-356-a<k1>par<k2>1. par
YES <hom>2.</hom> {#par#}¦ mit {#ava#} <ab>Caus.</ab> 5. — Mit {#vi#} 4.<info n="sup_7"/>	<L>219088<pc>7-356-a<k1>par<k2>2. par
YES {#piz#}¦ mit {#vi#} auch {%anstossen, stupsen%} <ls>ĀPAST. ŚR. 9,5,3</ls>.<info n="sup_7"/>	<L>219370<pc>7-358-b<k1>piz<k2>piz
YES {#pIq#}¦ mit {#samA#} <ab>Caus.</ab> {%hart bedrükken, peinigen, mit Weh erfüllen%} <ls>JĀTAKAM. 14</ls>. <ls n="JĀTAKAM.">15</ls>. <ls n="JĀTAKAM.">17</ls>. — Mit {#ud#} <ab>Caus.</ab> IV. 5. — Mit {#ni, °nipIqita#} auch so <ab>v. a.</ab> {%vielfach besucht von%} <ls>R. ed. Bomb. 3,15,13</ls>. — Mit {#aBinis#} <ab>Caus.</ab> {%noch stärker ausdrücken%} <ls>JĀTAKAM. 27</ls>.<info n="sup_7"/>	<L>219374<pc>7-358-c<k1>pIq<k2>pIq
YES <hom>1.</hom> {#puz#}¦ mit {#aBi#} {%verstärken%} <ls>KIR. 17,1</ls>.<info n="sup_7"/>	<L>219444<pc>7-359-a<k1>puz<k2>1. puz
YES <hom>1.</hom> {#Pal#}¦ IV. {#Palita#} {%zurückstrahlend%} <ls>DHARMAŚARM. 9,12</ls>.<info n="sup_7"/>	<L>219904<pc>7-363-a<k1>Pal<k2>1. Pal
YES {#bAq#}¦ IV. {#bAqita#} {%versunken%} <ls>DIVYĀVAD. 505,10</ls>. <ab>Vgl.</ab> {#bruq#}.<info n="sup_7"/>	<L>219984<pc>7-363-d<k1>bAq<k2>bAq
YES <hom>1.</hom> {#bAD#}¦ <ab>Desid.</ab> IV. 5. — Mit {#vyA#} <ab>Caus.</ab> <ab>Med.</ab> {%Jmd%} (<ab>Acc.</ab>) {%eine grosse Pein verursachen%} <ls>DIVYĀVAD. 105,12</ls>.<info n="sup_7"/>	<L>219988<pc>7-363-d<k1>bAD<k2>1. bAD
YES <hom>1.</hom> {#buD#}¦ mit {#prA#} <ab>Caus.</ab> {%erwecken, anfachen%} <ls>PĀRV. 592,5</ls>. — Mit {#vi#} <ab>Caus.</ab> IV. {%an den Tag legen, bezeugen%} <ls>JĀTAKAM. 31,69</ls>.<info n="sup_7"/>	<L>220032<pc>7-364-a<k1>buD<k2>1. buD
YES {#Baj#}¦ mit {#vi#} IV. {%gründlich verstehen%} [Page7-364-d] <ls>DIVYĀVAD. 494,26</ls>.<info n="sup_7"/>	<L>220091<pc>7-364-c<k1>Baj<k2>Baj
YES <hom>1.</hom> {#Bar#}¦ mit {#pra#}, {#praBfta#} IV. {%stark, gross%} ({#valepa#}) <ls>JĀTAKAM. 9,5</ls>. — Mit {#prati#} IV. {%den Unterhalt vergelten%} <ls>DIVYĀVAD. 2,13</ls>.<info n="sup_7"/>	<L>220115<pc>7-364-d<k1>Bar<k2>1. Bar
YES {#Bal#}¦ mit {#nis#} <ab>Caus.</ab> IV. 5.<info n="sup_7"/>	<L>220120<pc>7-364-d<k1>Bal<k2>Bal
YES <hom>1.</hom> {#BAz#}¦ mit {#vi#} auch {%reden, sprechen%} <ls>R. ed. Bomb. 4,3,28</ls>.<info n="sup_7"/>	<L>220162<pc>7-365-b<k1>BAz<k2>1. BAz
YES <hom>2.</hom> {#BAs#}¦ mit {#nis#} {%erscheinen%} <ls>KIR. 7,36</ls>. — Mit {#prati#} <ab>Caus.</ab> {%zeigen, offenbaren%} <ls><ab>Comm.</ab> zu YOGAS. 1,8</ls>.<info n="sup_7"/>	<L>220163<pc>7-365-b<k1>BAs<k2>2. BAs
YES <hom>1.</hom> {#Bid#}¦ mit {#antar#} IV. 5. — Mit {#ava#} IV. {#°Binna#} {%verwundet%} <ls>JĀTAKAM. 24,23</ls>. — Mit {#upapra#} IV. <ab>Vgl.</ab> <ls>PISCHEL, Vedische Studien 72</ls>.<info n="sup_7"/>	<L>220168<pc>7-365-b<k1>Bid<k2>1. Bid
YES <hom>3.</hom> {#Buj#}¦ mit {#upa#} <ab>Desid.</ab> 5.<info n="sup_7"/>	<L>220186<pc>7-365-c<k1>Buj<k2>3. Buj
YES <hom>1.</hom> {#maT#}¦ mit {#prod#} {%stark zusetzen, bezwingen%} <ls>DIVYĀVAD. 599,2</ls>. — Mit {#pari#} V. {%reiben%} (Holz zur Feuererzeugung) <ls>JĀTAKAM. 21,26</ls>.<info n="sup_7"/>	<L>220297<pc>7-366-c<k1>maT<k2>1. maT
YES <hom>4.</hom> {#mad#}¦ mit {#nis#} <ab>Caus.</ab> ({#nirmAdayati#}) {%abwaschen%} <ls>MAHĀVY. 263,75</ls>. <ls>DIVYĀVAD. 53,18</ls>. <ls n="DIVYĀVAD.">185,21</ls>. <ls n="DIVYĀVAD.">343,1</ls>.<info n="sup_7"/>	<L>220298<pc>7-366-c<k1>mad<k2>4. mad
YES {#man#}¦ mit {#anu#} V. 6. <ab>Caus.</ab> V. {%nachgeben, Rücksicht nehmen%} <ls>JĀTAKAM. 22,53</ls>. — Mit {#samanu#} <ab>Caus.</ab> <ab>dass.</ab> <ls n="JĀTAKAM.">22. 22,73</ls>. — Mit {#saMprod, saMplomnAya#} <ls>ĀPAST. ŚR. 8,16,6</ls> ohne Zweifel fehlerhaft. Vielleicht {#saMpronmlApya#} zu lesen. <ls>HIRAṆY. ŚR.</ls> nach <ls>HILLEBRANDT</ls> <ab>st.</ab> dessen {#saMSlizya#}. — Mit {#prati#} <ab>Caus.</ab> V. {%wieder ehren, Jmd%} (<ab>Acc.</ab>) {%vergelten mit%} (<ab>Instr.</ab>) <ls>JĀTAKAM. 10,8</ls>.<info n="sup_7"/>	<L>220330<pc>7-366-d<k1>man<k2>man
YES <hom>1.</hom> {#mar#}¦ mit {#aBi#}, {#°mfta#} V. {%umstorben,%} <ab>d. i.</ab> {%vor dessen Augen die Verwandten der Reihe nach hinsterben, in dessen Familie eine Reihe von Todesfällen vorgekommen ist,%} <ls>ĀPAST. GṚHY. 23,10</ls>. Eben so <ls>ĀPAST. ŚR. 9,12,4</ls>.<info n="sup_7"/>	<L>220369<pc>7-367-a<k1>mar<k2>1. mar
YES {#mIl#}¦ mit {#A#} <ab>Caus.</ab> V. 5.<info n="sup_7"/>	<L>220514<pc>7-368-b<k1>mIl<k2>mIl
YES <hom>1.</hom> {#muc#}¦ V. 12〉 {%Jmd%} (<ab>Gen.</ab>) {%entwischen%} <ls>JĀTAKAM. 20</ls>. <ls n="JĀTAKAM.">21,11</ls>. <ls n="JĀTAKAM.">22</ls>. — Mit {#pra#} auch {%sich losmachen von%} (<ab>Gen.</ab>), {%entgehen%} <ls>R. ed. Bomb. 3,66,11</ls>. {#pramukta#} {%frei von%} (<ab>Abl.</ab>) <ls>MAHĀVY. 19,47</ls>. — Mit {#vi, °mukta#} {%Jmd%} (<ab>Gen.</ab>) {%entkommen%} <ls>JĀTAKAM. 21</ls>. <ls n="JĀTAKAM.">23</ls>. — Mit {#pratisam, °saMmukta#} {%erlöst, von einem peinlichen Zustande befreit%} <ls>R. ed. Bomb. 4,59,5</ls>.<info n="sup_7"/>	<L>220536<pc>7-368-c<k1>muc<k2>1. muc
YES <hom>1.</hom> {#mud#}¦ mit {#sam#} {%einträchtig sein%} <ls>DIVYĀVAD. 28,27</ls>. — <ab>Caus.</ab> {%erfreuen%} <ls>R. ed. Bomb. 4,1,86</ls>. — Mit {#pratisam#} <ab>Acc.</ab> {%Jmd freundlich begrüssen%} <ls>JĀTAKAM. 31</ls>. <ls>DIVYĀVAD. 117,1</ls>. <ls n="DIVYĀVAD.">439,15</ls>. <ls n="DIVYĀVAD.">455,8</ls>.<info n="sup_7"/>	<L>220546<pc>7-368-c<k1>mud<k2>1. mud
YES {#yat#}¦ <ab>Caus.</ab> <ab>vgl.</ab> <ls>ROTH</ls> in <ls>Z. d. d. m. G. 41,676</ls>. — Mit {#anvA#} V. {%sich bei Etwas betheiligen%} <ls>ŚĀṄKH. BR. 23,5</ls>.<info n="sup_7"/>	<L>220628<pc>7-369-b<k1>yat<k2>yat
YES {#yam#}¦ mit {#upani#} {%befestigen%} (?) <ls>JĀTAKAM. 11</ls>. — Mit {#parini#} {%genau bestimmen%} (eine Zeit) <ls>VIVĀDARATNĀKARA 93,1</ls>. — Mit {#pratini, °yata#} V. vielleicht {%fest stehend, unveränderlich%} <ls>JĀTAKAM. 21</ls>. — Mit {#aBisam#} V. <ab>Med.</ab> {%fester anziehen%} (den Gürtel) 9.<info n="sup_7"/>	<L>220668<pc>7-369-d<k1>yam<k2>yam
YES <hom>1.</hom> {#yuj#}¦ mit {#atyupa#} {%zu sehr gebrauchen%} <ls>CARAKA 256,19</ls>. — Mit {#nis, niryukta#} <ls>R. ed. Bomb. 3,69,39</ls> wohl fehlerhaft für {#nirmukta#} {%frei gekommen von%} (<ab>Instr.</ab>), so <ab>v. a.</ab> {%mit Aufopferung von%}. — Mit {#pra#} V. 16〉 <ab>Med.</ab> mit <ab>Loc.</ab> der Person <ls>JĀTAKAM. 29,17</ls>. — Mit {#atipra#} V. {%zu sehr gebrauchen%} <ls>CARAKA 256,11</ls>. — Mit *{#visaMpra, °yukta#} {%frei von%} (<ab>Instr.</ab>) <ls>MAHĀVY. 19,48</ls>. — Mit {#pratisam#} V. {#°pratisaMyukta#} {%in Verbindung stehend mit, Bezug habend auf%} <ls>JĀTAKAM. 12</ls>. <ls n="JĀTAKAM.">21</ls>. <ls n="JĀTAKAM.">28</ls>. <ls>MAHĀVY. 109,65</ls>.<info n="sup_7"/>	<L>220700<pc>7-370-b<k1>yuj<k2>1. yuj
YES <hom>1.</hom> {#yuD#}¦ V. <ab>Act.</ab> {%schlagen%} (von Wellen) <ls>MAITR. S. 4,4,1</ls> (<ls n="MAITR. S. 4,">50,3</ls>). <ab>Vgl.</ab> <ls>PAT.</ls> zu <ls>P. 3,1,85</ls>.<info n="sup_7"/>	<L>220704<pc>7-370-b<k1>yuD<k2>1. yuD
YES {#rag#}¦ mit {#A#} <ab>Caus.</ab> (<ab>vgl.</ab> {#ArAgay#} in Nachtrag 3) {%befriedigen, zufriedenstellen%} <ls>DIVYĀVAD. 131,5</ls>. <ls n="DIVYĀVAD.">133,20</ls>. <ls n="DIVYĀVAD.">192,16</ls>. <ls n="DIVYĀVAD.">233,20</ls>. {%theilhaftig werden, bekommen%} <ls n="DIVYĀVAD.">173,4. 29. 236,10</ls>. {%vollziehen, vollbringen%} <ls n="DIVYĀVAD.">302,20</ls>.<info n="sup_7"/>	<L>220724<pc>7-370-c<k1>rag<k2>rag
YES {#rac#}¦ mit {#pravi#} {%verfertigen%} <ls>CAṆḌĪŚ. 96</ls>.<info n="sup_7"/>	<L>220727<pc>7-370-c<k1>rac<k2>rac
YES {#raj#}¦ <ab>Caus.</ab> V. 6.<info n="sup_7"/>	<L>220728<pc>7-370-c<k1>raj<k2>raj
YES <hom>1.</hom> {#ran#}¦ mit *{#pra, praraRita#} {%erschallend%} <ls>MAHĀVY. 151</ls>. — Mit *{#saMpra, °raRita#} dass, <ls><ab>ebend.</ab></ls><info n="sup_7"/>	<L>220759<pc>7-370-d<k1>ran<k2>1. ran
YES {#ram#}¦ mit {#prativi#} {%abstehen —, ablassen von%} (<ab>Abl.</ab>) <ls>DIVYĀVAD. 11,23</ls>. <ls n="DIVYĀVAD.">302,8</ls>. <ls n="DIVYĀVAD.">585,18</ls>.<info n="sup_7"/>	<L>220761<pc>7-370-d<k1>ram<k2>ram
YES <hom>1.</hom> {#rAj#}¦ mit {#pra#} {%Jmd%} (<ab>Acc.</ab>) {%prangend erscheinen%} <ls>ṚV. 8,6,26</ls>.<info n="sup_7"/>	<L>220774<pc>7-370-d<k1>rAj<k2>1. rAj
YES <hom>1.</hom> {#rAD#}¦ mit {#A#} <ab>Caus.</ab> V. {%befolgen, vollführen%} <ls>JĀTAKAM. 18,5</ls>. — Mit {#sam#} <ab>Caus.</ab> V. {%Wohlgefallen —, Beifall bezeugen, zujauchzen%} <ls n="JĀTAKAM.">15. 22. 23. 25. 25,22. 31</ls>. — Mit {#aBisam#} <ab>Caus.</ab> <ab>dass.</ab> <ls n="JĀTAKAM.">2. 5. 15. 33</ls>.<info n="sup_7"/>	<L>220790<pc>7-371-a<k1>rAD<k2>1. rAD
YES {#ric#}¦ V. *{#riYcati#} <ls>MAHĀVY. 130,6</ls>.<info n="sup_7"/>	<L>220800<pc>7-371-a<k1>ric<k2>ric
YES {#riB#}¦ V. 5. 6.<info n="sup_7"/>	<L>220804<pc>7-371-b<k1>riB<k2>riB
YES {#riS#}¦ mit {#vi#} V. {#virizwa#} gehört eher zu {#riz#}.<info n="sup_7"/>	<L>220805<pc>7-371-b<k1>riS<k2>riS
YES {#riz#}¦ mit {#vi#}, {#°rizyati#} {%sich verletzen%} <ls>KAUŚ. 59,28</ls>. <ls n="KAUŚ.">72,30</ls>.<info n="sup_7"/>	<L>220807<pc>7-371-b<k1>riz<k2>riz
YES {#ruz#}¦ 5. — Mit {#aDi#} und {#prati#} 5.<info n="sup_7"/>	<L>220811<pc>7-371-b<k1>ruz<k2>ruz
YES <hom>1.</hom> {#ruj#}¦ mit {#aBi#} V. {%versehren, verletzen%} <ls>JĀTAKAM. 10,29</ls>. <ls n="JĀTAKAM.">22,72</ls>. <ls n="JĀTAKAM.">25,6</ls>.<info n="sup_7"/>	<L>220813<pc>7-371-b<k1>ruj<k2>1. ruj
YES <hom>1.</hom> {#rud#}¦ V. *{#ruRRa#} {%thränend%} <ls>MAHĀVY. 245</ls>. — Mit {#aBi#} V. {#°rudita#} {%jammernd%} <ls>JĀTAKAM. 20</ls>.<info n="sup_7"/>	<L>220814<pc>7-371-b<k1>rud<k2>1. rud
YES <hom>2.</hom> {#ruD#}¦ V. 5. — Mit {#samupa#} V. {%ganz einnehmen, — bewältigen, — überwältigen%} <ls>JĀTAKAM. 9</ls>. <ls n="JĀTAKAM.">26</ls>. — Mit {#prativi#} {%aufstehen, sich empören%} <ls>DIVYĀVAD. 445,24</ls>.<info n="sup_7"/>	<L>220819<pc>7-371-b<k1>ruD<k2>2. ruD
YES <hom>1.</hom> {#ruh#}¦ mit {#A#}, {#ArUQa#} V. {%ausgerissen, ausgezogen%} (!) <ls>DIVYĀVAD. 84,10</ls>. — Mit {#vyupa#} <ab>Caus.</ab> {#°ropita#} {%versetzt%} (Baum) <ls>CARAKA 368,4</ls>. — Mit {#vi, °rUQa#} V. {%ausgewachsen,%} so <ab>v. a.</ab> {%entwickelt%} <ls>JĀTAKAM. 31</ls>.<info n="sup_7"/>	<L>220823<pc>7-371-b<k1>ruh<k2>1. ruh
YES {#laq#}¦ V. 6. {#laqita#} {%sich hinundher bewegend%} <ls>JĀTAKAM. 32,32</ls>. <ls>HARAVIJAYA 1,54</ls>. — Mit {#upa#} <ab>Caus.</ab> ({#°lAqayati#}) = {#lal#} mit {#upa#} <ls>DIVYĀVAD. 114,26</ls>. <ls n="DIVYĀVAD.">503,9</ls>.<info n="sup_7"/>	<L>220858<pc>7-371-d<k1>laq<k2>laq
YES <hom>1.</hom> {#lap#}¦ mit {#upa#} <ab>Caus.</ab> {%auf heitern%} <ls>JĀTAKAM. 19,18</ls>.<info n="sup_7"/>	<L>220862<pc>7-371-d<k1>lap<k2>1. lap
YES {#laB#}¦ mit {#prati#} V. *{#°pratilabDa#} so <ab>v. a.</ab> {%theilhaftig geworden%} <ls>MAHĀVY. 30,6</ls>. <ls n="MAHĀVY. 30,">33</ls>. <ls n="MAHĀVY.">245,575</ls>.<info n="sup_7"/>	<L>220866<pc>7-371-d<k1>laB<k2>laB
YES {#las#}¦ mit {#ud#} V. 6.<info n="sup_7"/>	<L>220871<pc>7-371-d<k1>las<k2>las
YES {#liK#}¦ mit {#pari#} V. <ls>KAUŚ. 26,43</ls> und sonst nach <ls>DĀRILA</ls> {%zerreiben%}.<info n="sup_7"/>	<L>220879<pc>7-371-d<k1>liK<k2>liK
YES {#lip#}¦ mit {#prati#} 6.<info n="sup_7"/>	<L>220881<pc>7-371-d<k1>lip<k2>lip
YES <hom>1.</hom> {#lih#}¦ mit {#ni#} 5.<info n="sup_7"/>	<L>220883<pc>7-372-a<k1>lih<k2>1. lih
YES <hom>1.</hom> {#luW#}¦ V. 3〉 = 1〉a〉 <ls>DHARMAŚ. 1,54</ls>.<info n="sup_7"/>	<L>220885<pc>7-372-a<k1>luW<k2>1. luW
YES <hom>1.</hom> {#lup#}¦ mit {#ud#} V. {%*aufnehen%} (in die Gemeinde) <ls>MAHĀVY. 268,12</ls>.<info n="sup_7"/>	<L>220887<pc>7-372-a<k1>lup<k2>1. lup
YES {#lul#}¦ mit {#vyA#} 6. — Mit {#pari#} <ab>Caus.</ab> {%hinundherbewegen%} <ls>KIR. 8,33</ls>. — Mit {#vi, vilolant#} {%sich hinundher bewegend%} <ls>DAMAYANTĪK. 220</ls>.<info n="sup_7"/>	<L>220888<pc>7-372-a<k1>lul<k2>lul
